index,type,title,release_year,is_topTitle
2867,MOVIE,Zion,2018,False
2868,SHOW,The Single Wives,2018,False
2869,MOVIE,Can't Help Falling in Love,2017,False
2870,SHOW,The Honeymoon Stand Up Special,2018,False
2871,MOVIE,Blanche Gardin: I Talk to Myself,2017,False
2872,MOVIE,Fishtronaut: The Movie,2018,False
2873,MOVIE,Gad Gone Wild,2017,False
2874,MOVIE,Awe!,2018,False
2875,MOVIE,Pad Man,2018,True
2876,MOVIE,Jack Whitehall: At Large,2017,False
2877,MOVIE,Sparring,2017,False
2878,SHOW,A Boy Named Flora A,2017,False
2879,MOVIE,My Travel Buddy,2017,False
2880,MOVIE,Tiffany Haddish: She Ready! From the Hood to Hollywood!,2017,False
2881,MOVIE,God Calling,2018,False
2882,MOVIE,Party Monster: Scratching the Surface,2018,False
2883,MOVIE,Catching Feelings,2017,False
2884,SHOW,Strongest Deliveryman,2017,False
2885,MOVIE,Jen Kirkman: Just Keep Livin'?,2017,False
2886,MOVIE,Crossroads: One Two Jaga,2018,False
2887,MOVIE,Superlopez,2018,False
2888,MOVIE,The Birth Reborn 2,2018,False
2889,MOVIE,The Last Runaway,2018,False
2890,MOVIE,Soorma,2018,False
2891,MOVIE,Cristela Alonzo: Lower Classy,2017,False
2892,SHOW,The Could've-Gone-All-the-Way Committee,2018,False
2893,MOVIE,48 Christmas Wishes,2017,False
2894,MOVIE,The Maus,2017,False
2895,MOVIE,Bygones Be Bygones,2017,False
2896,MOVIE,Russell Howard: Recalibrate,2017,False
2897,MOVIE,The Girl From the Song,2017,False
2898,MOVIE,Manu,2018,False
2899,MOVIE,Goyo: The Boy General,2018,False
2900,MOVIE,Lucas Brothers: On Drugs,2017,False
2901,MOVIE,Coffee for All,2017,False
2902,MOVIE,Loudon Wainwright III: Surviving Twin,2018,False
2903,MOVIE,Ana e Vitória,2018,False
2904,MOVIE,King of Boys,2018,False
2905,SHOW,The Many Faces of Ito,2017,False
2906,MOVIE,Silence Is Welcome,2017,False
2907,MOVIE,Two Catalonias,2018,False
2908,MOVIE,No One Will Ever Know,2018,False
2909,MOVIE,Def Comedy Jam 25,2017,False
2910,MOVIE,Genius,2018,False
2911,MOVIE,Lovefucked,2018,False
2912,MOVIE,Bon Cop Bad Cop 2,2017,False
2913,MOVIE,Jim Jefferies: This Is Me Now,2018,False
2914,MOVIE,Match,2017,False
2915,MOVIE,Mubarakan,2017,False
2916,MOVIE,Paskal,2018,False
2917,MOVIE,Stars in the Sky: A Hunting Story,2018,False
2918,MOVIE,Notes from Dunblane: Lessons from a School Shooting,2018,False
2919,MOVIE,Tattoo of Revenge,2018,False
2920,MOVIE,Pickpockets,2018,False
2921,MOVIE,El Potro: lo mejor del amor,2018,False
2922,MOVIE,Neevevaro,2018,False
2923,MOVIE,"Out of Many, One",2018,False
2924,SHOW,A House of Blocks,2017,False
2925,SHOW,First and Last,2018,False
2926,MOVIE,Judah Friedlander: America Is the Greatest Country in the United States,2017,False
2927,SHOW,#ABtalks,2018,False
2928,SHOW,Dave Chappelle: Equanimity & The Bird Revelation,2017,False
2929,MOVIE,Aurora,2018,False
2930,MOVIE,Gunshot,2018,False
2931,MOVIE,Smaller and Smaller Circles,2017,False
2932,MOVIE,Todd Barry: Spicy Honey,2017,False
2933,MOVIE,Joshua: Teenager vs. Superpower,2017,False
2934,MOVIE,The Bros,2017,False
2935,MOVIE,5 Star Christmas,2018,False
2936,MOVIE,The Reservoir Game,2017,False
2937,MOVIE,Todo lo que sería Lucas Lauriente,2018,False
2938,SHOW,Running Man,2017,False
2939,SHOW,Julie's Greenroom,2017,False
2940,MOVIE,DTC –Yukemuri Junjo Hen– from HiGH&LOW,2018,False
2941,MOVIE,Hari Kondabolu: Warn Your Relatives,2018,False
2942,MOVIE,Alexis de Anda: Mea Culpa,2017,False
2943,MOVIE,Freej Al Taibeen,2018,False
2944,SHOW,All Hail King Julien: Exiled,2017,False
2945,MOVIE,Gurgaon,2017,False
2946,MOVIE,Ani... Dr. Kashinath Ghanekar,2018,False
2947,MOVIE,Jim Norton: Mouthful of Shame,2017,False
2948,MOVIE,Fanatyk,2017,False
2949,MOVIE,Jonaki,2018,False
2950,MOVIE,Rafinha Bastos: Ultimatum,2018,False
2951,MOVIE,A StoryBots Christmas,2017,False
2952,SHOW,Falling in Love Like a Romantic Drama,2018,False
2953,SHOW,Justice: Qalb Al Adala,2017,False
2954,MOVIE,Lionheart,2018,False
2955,MOVIE,"To Each, Her Own",2018,False
2956,SHOW,REA(L)OVE,2018,False
2957,SHOW,Droppin' Cash: Los Angeles,2018,False
2958,SHOW,Argon,2017,False
2959,MOVIE,Night of Knots,2018,False
2960,MOVIE,Love You to the Stars and Back,2017,False
2961,MOVIE,Marlon Wayans: Woke-ish,2018,False
2962,SHOW,Buddy Thunderstruck,2017,False
2963,MOVIE,Ghost Hunting,2017,False
2964,MOVIE,Music Teacher,2018,False
2965,MOVIE,Poster Boys,2017,False
2966,SHOW,Blazing Transfer Students,2017,False
2967,SHOW,Club de Cuervos Presents: The Ballad of Hugo Sánchez,2018,False
2968,MOVIE,Munafik 2,2018,False
2969,MOVIE,The Hows of Us,2018,False
2970,SHOW,Regiment Diaries,2018,False
2971,MOVIE,Marco Luque - We are together,2017,False
2972,MOVIE,Felipe Neto: My Life Makes No Sense,2017,False
2973,MOVIE,Aditi Mittal: Things They Wouldn't Let Me Say,2017,False
2974,MOVIE,Blessed Benefit,2017,False
2975,SHOW,Robozuna,2018,False
2976,MOVIE,Malena Pichot: Estupidez compleja,2018,False
2977,MOVIE,Chief Daddy,2018,False
2978,MOVIE,Adhugo,2018,False
2979,MOVIE,Solo el amor,2018,False
2980,MOVIE,Hedefim Sensin,2018,False
2981,MOVIE,Deliha 2,2018,False
2982,MOVIE,Spivak,2018,False
2983,MOVIE,For Here or to Go?,2017,False
2984,MOVIE,DreamWorks Home: For the Holidays,2017,False
2985,SHOW,Check The Store Next Door,2018,False
2986,MOVIE,Late Life: The Chien-Ming Wang Story,2018,False
2987,MOVIE,Listen,2017,False
2988,MOVIE,Aiyaary,2018,False
2989,SHOW,Battlefish,2018,False
2990,MOVIE,Pulang,2018,False
2991,SHOW,A Little Help with Carol Burnett,2018,False
2992,MOVIE,Alter Ego,2017,False
2993,SHOW,Pucca: Love Recipe,2018,False
2994,MOVIE,Ayotzinapa: The Turtle's Pace,2018,False
2995,MOVIE,The Price of Success,2017,False
2996,MOVIE,"I, Potro",2018,False
2997,MOVIE,Turkish Dance School,2017,False
2998,SHOW,Spiritual House,2017,False
2999,MOVIE,Vanjagar Ulagam,2018,False
3000,MOVIE,Verses of Love 2,2017,False
3001,MOVIE,Luciano Mellera: Infantiloide,2018,False
3002,MOVIE,My Travel Buddy 2,2018,False
3003,MOVIE,Alan Saldaña: mi vida de pobre,2017,False
3004,MOVIE,Vir Das: Abroad Understanding,2017,False
3005,MOVIE,Hantu Kak Limah,2018,False
3006,MOVIE,Back to Q82,2017,False
3007,MOVIE,Garbage,2018,False
3008,MOVIE,Teefa in Trouble,2018,False
3009,MOVIE,Potato Potahto,2017,False
3010,MOVIE,Joe Mande's Award-Winning Comedy Special,2017,False
3011,SHOW,The Hollywood Masters,2017,False
3012,MOVIE,The Royal Hibiscus Hotel,2018,False
3013,SHOW,Kulipari: Dream Walker,2018,False
3014,MOVIE,Puriyaatha Puthir,2017,False
3015,MOVIE,Son Of Adam,2018,False
3016,SHOW,ID-0,2017,False
3017,MOVIE,Super Monsters and the Wish Star,2018,False
3018,MOVIE,Ryan Hamilton: Happy Face,2017,False
3019,SHOW,Chicken Soup for the Soul's Being Dad,2018,False
3020,MOVIE,Daniel Sosa: Sosafado,2017,False
3021,MOVIE,Fantastica,2018,False
3022,MOVIE,Food on the Go,2017,False
3023,MOVIE,Agustín Aristarán: Soy Rada,2018,False
3024,MOVIE,Grillo vs Grillo,2017,False
3025,MOVIE,Jim Gaffigan: Cinco,2017,False
3026,MOVIE,Free Rein: The Twelve Neighs of Christmas,2018,False
3027,MOVIE,My Ex & Whys,2017,False
3028,MOVIE,Pa Paandi,2017,False
3029,MOVIE,Penalty Kick,2018,False
3030,MOVIE,Noblemen,2018,False
3031,MOVIE,Bonboné,2018,False
3032,MOVIE,Brad Paisley's Comedy Rodeo,2017,False
3033,MOVIE,"Love, Surreal and Odd",2017,False
3034,MOVIE,Pacíficum,2017,False
3035,MOVIE,Mama's Boy,2018,False
3036,MOVIE,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,2018,False
3037,MOVIE,Seven Sundays,2017,False
3038,MOVIE,Puppy Star Christmas,2018,False
3039,MOVIE,Mo Amer: The Vagabond,2018,False
3040,MOVIE,Marriage Palace,2018,False
3041,SHOW,The Perfect Match,2017,False
3042,SHOW,Harvey Street Kids,2018,False
3043,MOVIE,Pahuna: The Little Visitors,2017,False
3044,MOVIE,Shiva VS Autobots,2018,False
3045,MOVIE,Mahi NRI,2017,False
3046,MOVIE,Rodney King,2017,False
3047,MOVIE,Exes Baggage,2018,False
3048,MOVIE,Mauli,2018,False
3049,MOVIE,Tracy Morgan: Staying Alive,2017,False
3050,MOVIE,Voulez-vous rire avec moi ce soir?,2018,False
3051,MOVIE,La Leyenda del Diamante,2018,False
3052,MOVIE,Pup Star: World Tour,2018,False
3053,MOVIE,Shubh Aarambh,2017,False
3054,MOVIE,Chris D'Elia: Man on Fire,2017,False
3055,MOVIE,A Drowning Man,2017,False
3056,MOVIE,A Man for The Weekend,2017,False
3057,MOVIE,DeRay Davis: How to Act Black,2017,False
3058,MOVIE,"El Especial de Alex Fernández, el Especial",2017,False
3059,SHOW,Life Plan A and B,2017,False
3060,MOVIE,Thug Life,2017,False
3061,MOVIE,Posesif,2017,False
3062,MOVIE,Merku Thodarchi Malai,2018,False
3063,MOVIE,Natalia Valdebenito: El especial,2018,False
3064,MOVIE,Jani Dueñas: Grandes fracasos de ayer y hoy,2018,False
3065,MOVIE,Arango y Sanint: Ríase el show,2018,False
3066,MOVIE,Doob,2017,False
3067,MOVIE,Adel Karam: Live from Beirut,2018,False
3068,MOVIE,Stretch Armstrong: The Breakout,2018,False
3069,MOVIE,Love and Shukla,2017,False
3070,MOVIE,Alejandro Riaño: Especial de stand up,2018,False
3071,MOVIE,Birdshot,2017,False
3072,MOVIE,Kavin Jay : Everybody Calm Down!,2018,False
3073,MOVIE,Mau Nieto: viviendo sobrio… desde el bar,2018,False
3074,MOVIE,Coco y Raulito: Carrusel de ternura,2018,False
3075,MOVIE,First Love,2018,False
3076,MOVIE,Fernando Sanjiao: Hombre,2018,False
3077,MOVIE,Prince of Peoria: A Christmas Moose Miracle,2018,False
3078,SHOW,Highland: Thailand's Marijuana Awakening,2017,False
3079,MOVIE,Ricardo Quevedo: Hay gente así,2018,False
3080,MOVIE,Si saben cómo me pongo ¿Pa' qué me invitan?,2018,False
3081,MOVIE,The Lost Café,2018,False
3082,MOVIE,Zoé: Panoramas,2017,False
3083,MOVIE,Fabrizio Copano: solo pienso en mí,2017,False
3084,MOVIE,Good Game: The Beginning,2018,False
3085,MOVIE,Santo cachón,2018,False
3086,MOVIE,Pinky Memsaab,2018,False
3087,MOVIE,Heaven Without People,2017,False
3088,MOVIE,Yoo Byung Jae: Discomfort Zone,2018,False
3089,MOVIE,"Edmilson Filho: Notas, Comedy about Relationships",2018,False
3090,MOVIE,Hadithi za Kumekucha: Fatuma,2018,False
3091,MOVIE,Echcharikkai,2018,False
3092,MOVIE,Nathicharami,2018,False
3093,MOVIE,Facing Mecca,2017,False
3094,MOVIE,Ayana,2017,False
3095,MOVIE,Table Manners,2018,False
3096,MOVIE,Salam - The First ****** Nobel Laureate,2018,False
3097,MOVIE,Todd Glass: Act Happy,2018,False
3098,MOVIE,Lilli,2018,False
3099,MOVIE,Eve's Apple,2017,False
3100,MOVIE,Joaquín Reyes: Una y no más,2017,False
3101,MOVIE,Enissa Amani: Ehrenwort,2018,False
3102,MOVIE,Kingdom of Us,2017,False
3103,MOVIE,Aruna & Her Palate,2018,False
3104,MOVIE,Into the Wind,2018,False
3105,MOVIE,Baby Mamas,2018,False
3106,SHOW,The Break with Michelle Wolf,2018,False
3107,MOVIE,Lynne Koplitz: Hormonal Beast,2017,False
3108,MOVIE,Jindua,2017,False
3109,MOVIE,Yoo Byung Jae: Too Much Information,2018,False
3110,SHOW,Ask the Doctor,2017,False
3111,MOVIE,Sei,2018,False
3112,MOVIE,Oga Bolaji,2018,False
3113,MOVIE,Christmas Catch,2018,False
3114,MOVIE,Project Papa,2018,False
3115,SHOW,Kibaoh Klashers,2017,False
3116,MOVIE,#FriendButMarried,2018,False
3117,MOVIE,Mr. Chandramouli,2018,False
3118,MOVIE,Sebastián Marcelo Wainraich,2018,False
3119,SHOW,True: Wonderful Wishes,2018,False
3120,MOVIE,Dhh,2018,False
3121,MOVIE,Three Words to Forever,2018,False
3122,MOVIE,In Line,2017,False
3123,MOVIE,Little Singham aur Kaal ka Mahajaal,2018,False
3124,MOVIE,Unexpectedly Yours,2017,False
3125,MOVIE,Next Enti?,2018,False
3126,SHOW,Loo Loo Kids Johny & Friends Musical Adventure,2018,False
3127,SHOW,The Sound of Your Heart: Reboot,2018,False
3128,SHOW,Luo Bao Bei,2018,False
3129,SHOW,RIDE ON TIME,2018,False
3130,SHOW,Dance & Sing With True,2018,False
3131,SHOW,Pretty Man,2018,False
3132,MOVIE,Harith Iskander: I Told You So,2018,False
3133,SHOW,Memories of Love,2018,False
3134,MOVIE,Wedy Atkalam,2018,False
3135,MOVIE,Kanavu Variyam,2017,False
3136,SHOW,We Speak Dance,2018,False
3137,MOVIE,Simplemente Manu NNa,2017,False
3138,MOVIE,For the Broken Hearted,2018,False
3139,MOVIE,King of Peking,2017,False
3140,MOVIE,Babamın Ceketi,2018,False
3141,MOVIE,Until Midnight,2018,False
3142,MOVIE,Beat Bugs: All Together Now,2017,False
3143,MOVIE,Shiva: The Secret World Of Vedas City,2017,False
3144,MOVIE,Fakkah Fuzz: Almost Banned,2018,False
3145,MOVIE,Vir Das: Losing It,2018,False
3146,MOVIE,What Did I Mess,2018,False
3147,SHOW,YG Future Strategy Office,2018,False
3148,MOVIE,Al-Khawaga's Dilemma,2018,False
3149,MOVIE,Dilan 1990,2018,False
3150,MOVIE,Ascharya Fuck It,2018,False
3151,MOVIE,Fary Is the New Black,2018,False
3152,MOVIE,Motu Patlu in the City of Gold,2018,False
3153,MOVIE,Brij Mohan Amar Rahe!,2018,False
3154,MOVIE,W. Kamau Bell: Private School Negro,2018,False
3155,MOVIE,Pandigai,2017,False
3156,MOVIE,The Bridge,2017,False
3157,MOVIE,Hajwala 2: Mysterious Mission,2018,False
3158,MOVIE,Satria Heroes: Revenge of the Darkness,2017,False
3159,MOVIE,Fan of Amoory,2018,False
3160,MOVIE,Bogda,2018,False
3161,MOVIE,Rise: Ini Kalilah,2018,False
3162,SHOW,What She Put on the Table,2017,False
3163,MOVIE,Meghnadbodh Rohoshyo,2017,False
3164,MOVIE,The Suit,2018,False
3165,SHOW,Afronta!,2017,False
3166,SHOW,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,2017,False
3167,MOVIE,Finally Found Someone,2017,False
3168,MOVIE,Super Monsters Save Halloween,2018,False
3169,MOVIE,Elf Pets: Santa's St. Bernards Save Christmas,2018,False
3170,MOVIE,Catch.er,2017,False
3171,MOVIE,Panoptic,2017,False
3172,MOVIE,Komola Rocket,2018,False
3173,MOVIE,Lara and the Beat,2018,False
3174,SHOW,Luna Petunia Return to Amazia,2018,False
3175,MOVIE,Si Doel the Movie,2018,False
3176,MOVIE,Bahasha,2018,False
3177,MOVIE,Little Miss Sumo,2018,False
3178,SHOW,Russian Doll,2019,True
3179,MOVIE,The Gentlemen,2019,True
3180,SHOW,Bridgerton,2020,False
3181,SHOW,Demon Slayer: Kimetsu no Yaiba,2019,True
3182,SHOW,Sex Education,2019,True
3183,SHOW,After Life,2019,True
3184,SHOW,"Love, Death & Robots",2019,False
3185,SHOW,The Umbrella Academy,2019,True
3186,SHOW,The Witcher,2019,True
3187,MOVIE,The Rental,2020,False
3188,MOVIE,Uncut Gems,2019,True
3189,SHOW,Space Force,2020,False
3190,SHOW,Formula 1: Drive to Survive,2019,True
3191,MOVIE,365 Days,2020,False
3192,SHOW,The Queen's Gambit,2020,True
3193,SHOW,Selling Sunset,2019,False
3194,SHOW,Dead to Me,2019,True
3195,SHOW,I Think You Should Leave with Tim Robinson,2019,True
3196,SHOW,The Last Dance,2020,True
3197,SHOW,The Stranger,2020,False
3198,SHOW,Emily in Paris,2020,False
3199,SHOW,Unbelievable,2019,True
3200,SHOW,ULTRAMAN,2019,False
3201,SHOW,Jurassic World: Camp Cretaceous,2020,False
3202,SHOW,Virgin River,2019,False
3203,SHOW,Outer Banks,2020,True
3204,SHOW,Locke & Key,2020,False
3205,MOVIE,Rambo: Last Blood,2019,False
3206,SHOW,The Circle,2020,False
3207,MOVIE,Freaks,2019,False
3208,MOVIE,The King,2019,True
3209,SHOW,Are You Afraid of the Dark?,2019,False
3210,MOVIE,I'm Thinking of Ending Things,2020,False
3211,SHOW,In the Dark,2019,True
3212,SHOW,Young Wallander,2020,False
3213,MOVIE,The Devil All the Time,2020,True
3214,SHOW,Tuca & Bertie,2019,False
3215,MOVIE,My Octopus Teacher,2020,True
3216,MOVIE,The Irishman,2019,True
3217,MOVIE,Synchronic,2019,False
3218,MOVIE,Hillbilly Elegy,2020,False
3219,SHOW,Feel Good,2020,True
3220,SHOW,Top Boy,2019,False
3221,MOVIE,21 Bridges,2019,False
3222,SHOW,Love Is Blind,2020,False
3223,MOVIE,Marriage Story,2019,True
3224,MOVIE,The Trial of the Chicago 7,2020,True
3225,SHOW,Into the Night,2020,False
3226,SHOW,Criminal: UK,2019,True
3227,SHOW,Never Have I Ever,2020,True
3228,SHOW,The Daily Life of the Immortal King,2020,False
3229,MOVIE,El Camino: A Breaking Bad Movie,2019,True
3230,MOVIE,Eurovision Song Contest: The Story of Fire Saga,2020,False
3231,SHOW,The Cursed,2020,False
3232,SHOW,Get Organized with The Home Edit,2020,False
3233,MOVIE,The Call,2020,True
3234,SHOW,Sweet Magnolias,2020,False
3235,MOVIE,In the Shadow of the Moon,2019,False
3236,SHOW,Alice in Borderland,2020,True
3237,SHOW,Raising Dion,2019,False
3238,MOVIE,Summerland,2020,False
3239,SHOW,Kingdom,2019,True
3240,MOVIE,The Social Dilemma,2020,True
3241,SHOW,Black Summer,2019,False
3242,MOVIE,Fantastic Fungi,2019,False
3243,SHOW,The Promised Neverland,2019,True
3244,SHOW,Dracula,2020,False
3245,MOVIE,Mank,2020,False
3246,MOVIE,6 Underground,2019,False
3247,MOVIE,I Care a Lot,2020,False
3248,MOVIE,His House,2020,False
3249,SHOW,The Dark Crystal: Age of Resistance,2019,True
3250,SHOW,When They See Us,2019,True
3251,SHOW,Cocomelon,2019,False
3252,SHOW,Another Life,2019,False
3253,SHOW,Crash Landing on You,2019,False
3254,SHOW,Living with Yourself,2019,False
3255,MOVIE,The Platform,2019,True
3256,SHOW,The Movies That Made Us,2019,False
3257,SHOW,Giri/Haji,2019,True
3258,SHOW,Don't F**k with Cats: Hunting an Internet Killer,2019,True
3259,MOVIE,The Forgotten Battle,2020,True
3260,MOVIE,Always Be My Maybe,2019,False
3261,MOVIE,Enola Holmes,2020,False
3262,MOVIE,Scary Stories to Tell in the Dark,2019,False
3263,SHOW,The Valhalla Murders,2019,False
3264,MOVIE,Triple Frontier,2019,False
3265,MOVIE,Fast Color,2019,False
3266,MOVIE,The Midnight Sky,2020,False
3267,MOVIE,Official Secrets,2019,True
3268,SHOW,The Hateful Eight: Extended Version,2019,False
3269,SHOW,Barbarians,2020,False
3270,MOVIE,I Am Mother,2019,False
3271,SHOW,Marianne,2019,False
3272,SHOW,The Haunting of Bly Manor,2020,False
3273,SHOW,"Roswell, New Mexico",2019,False
3274,MOVIE,The Old Guard,2020,False
3275,SHOW,Hollywood,2020,True
3276,SHOW,The Midnight Gospel,2020,False
3277,MOVIE,The Outpost,2020,False
3278,SHOW,Cursed,2020,False
3279,MOVIE,Extraction,2020,False
3280,SHOW,To the Lake,2019,False
3281,SHOW,Pokémon Journeys: The Series,2020,False
3282,SHOW,The Defeated,2020,False
3283,MOVIE,Occupation: Rainfall,2020,False
3284,SHOW,Conversations with a Killer: The Ted Bundy Tapes,2019,True
3285,MOVIE,"Extremely Wicked, Shockingly Evil and Vile",2019,False
3286,SHOW,I Am Not Okay with This,2020,True
3287,SHOW,Tiger King,2020,False
3288,MOVIE,#Alive,2020,False
3289,SHOW,Unorthodox,2020,True
3290,MOVIE,The Old Ways,2020,False
3291,MOVIE,The Half of It,2020,True
3292,MOVIE,After,2019,False
3293,MOVIE,Dolemite Is My Name,2019,True
3294,SHOW,Warrior Nun,2020,False
3295,SHOW,Ragnarok,2020,True
3296,SHOW,The Order,2019,False
3297,MOVIE,The Professor and the Madman,2019,True
3298,MOVIE,The Paper Tigers,2020,False
3299,MOVIE,Pieces of a Woman,2020,True
3300,SHOW,Love on the Spectrum,2019,False
3301,MOVIE,Code 8,2019,False
3302,MOVIE,Jiu Jitsu,2020,False
3303,MOVIE,Bad Trip,2020,False
3304,SHOW,Away,2020,False
3305,MOVIE,The Wind,2019,False
3306,SHOW,The Pharmacist,2020,False
3307,MOVIE,Five Feet Apart,2019,True
3308,SHOW,Sweet Home,2020,False
3309,SHOW,Ghost in the Shell: SAC_2045,2020,False
3310,MOVIE,Murder Mystery,2019,False
3311,MOVIE,The Water Man,2020,False
3312,MOVIE,Rebecca,2020,False
3313,SHOW,The Politician,2019,True
3314,SHOW,The Society,2019,False
3315,SHOW,The Untamed,2019,False
3316,MOVIE,Countdown,2019,False
3317,MOVIE,Fyre,2019,True
3318,MOVIE,Fractured,2019,False
3319,MOVIE,Da 5 Bloods,2020,False
3320,SHOW,Our Planet,2019,True
3321,SHOW,The Family,2019,False
3322,SHOW,The Spy,2019,True
3323,SHOW,Lies and Deceit,2020,False
3324,SHOW,Daybreak,2019,False
3325,MOVIE,The Highwaymen,2019,True
3326,MOVIE,The Disciple,2020,False
3327,MOVIE,Kiss the Ground,2020,False
3328,MOVIE,The Dirt,2019,True
3329,SHOW,The Woods,2020,False
3330,MOVIE,Ava,2020,False
3331,SHOW,The Comey Rule,2020,False
3332,SHOW,Merli: Dare to Know,2019,False
3333,MOVIE,American Pie Presents: Girls' Rules,2020,False
3334,SHOW,Too Hot to Handle,2020,False
3335,MOVIE,The Night Clerk,2020,False
3336,MOVIE,Ma Rainey's Black Bottom,2020,True
3337,SHOW,Ratched,2020,False
3338,MOVIE,Polar,2019,False
3339,SHOW,DC Super Hero Girls,2019,False
3340,MOVIE,"Yes, God, Yes",2020,False
3341,MOVIE,The Prom,2020,False
3342,SHOW,Dark Desire,2020,False
3343,SHOW,Unsolved Mysteries,2020,False
3344,MOVIE,We Summon the Darkness,2020,False
3345,SHOW,The English Game,2020,False
3346,MOVIE,Someone Great,2019,False
3347,MOVIE,Tread,2020,False
3348,MOVIE,Radium Girls,2020,False
3349,MOVIE,Sweetheart,2019,False
3350,SHOW,WHAT / IF,2019,False
3351,MOVIE,The Wrong Missy,2020,False
3352,MOVIE,David Attenborough: A Life on Our Planet,2020,True
3353,MOVIE,Skylines,2020,False
3354,MOVIE,The Laundromat,2019,False
3355,SHOW,It's Okay to Not Be Okay,2020,True
3356,SHOW,Trinkets,2019,False
3357,MOVIE,Over the Moon,2020,False
3358,MOVIE,The Two Popes,2019,True
3359,SHOW,Messiah,2020,True
3360,SHOW,BEASTARS,2019,False
3361,SHOW,Dorohedoro,2020,False
3362,SHOW,Undercover,2019,True
3363,MOVIE,IO,2019,False
3364,MOVIE,All the Bright Places,2020,False
3365,MOVIE,Velvet Buzzsaw,2019,False
3366,SHOW,Bonding,2019,False
3367,SHOW,Cheer,2020,False
3368,MOVIE,The Occupant,2020,False
3369,MOVIE,Can You Keep a Secret?,2019,False
3370,SHOW,Wu Assassins,2019,False
3371,SHOW,Greatest Events of WWII in Colour,2019,False
3372,MOVIE,Pokémon the Movie: Secrets of the Jungle,2020,False
3373,SHOW,Lego Jurassic World: Legend of Isla Nublar,2019,False
3374,MOVIE,The Red Sea Diving Resort,2019,False
3375,SHOW,Green Eggs and Ham,2019,False
3376,MOVIE,Crip Camp: A Disability Revolution,2020,False
3377,MOVIE,American Factory,2019,True
3378,SHOW,Stateless,2020,False
3379,MOVIE,The Wandering Earth,2019,False
3380,SHOW,Caliphate,2020,True
3381,SHOW,Down to Earth with Zac Efron,2020,False
3382,MOVIE,Wine Country,2019,False
3383,MOVIE,Between Two Ferns: The Movie,2019,False
3384,MOVIE,Avengement,2019,False
3385,SHOW,Jeffrey Epstein: Filthy Rich,2020,False
3386,MOVIE,The Wolf's Call,2019,True
3387,MOVIE,The Silence,2019,False
3388,SHOW,Summertime,2020,False
3389,SHOW,L.A.'s Finest,2019,False
3390,SHOW,Holiday Secrets,2019,False
3391,SHOW,Almost Happy,2020,False
3392,SHOW,Interior Design Masters,2019,False
3393,MOVIE,A Shaun the Sheep Movie: Farmageddon,2019,False
3394,SHOW,Blood of Zeus,2020,False
3395,SHOW,Dash & Lily,2020,True
3396,SHOW,Dare Me,2019,False
3397,MOVIE,Atlantics,2019,False
3398,MOVIE,Last Breath,2019,False
3399,SHOW,The Gift,2019,False
3400,MOVIE,The Boy Who Harnessed the Wind,2019,True
3401,MOVIE,We Have Always Lived in the Castle,2019,False
3402,MOVIE,Spenser Confidential,2020,False
3403,MOVIE,Doom: Annihilation,2019,False
3404,SHOW,October Faction,2020,False
3405,SHOW,Deaf U,2020,False
3406,SHOW,Blown Away,2019,False
3407,MOVIE,Girl on the Third Floor,2019,False
3408,SHOW,Medical Police,2020,False
3409,MOVIE,The Great Hack,2019,True
3410,MOVIE,Rocks,2019,False
3411,SHOW,Selena: The Series,2020,False
3412,SHOW,White Lines,2020,False
3413,MOVIE,Tremors: Shrieker Island,2020,False
3414,MOVIE,Ip Man 4: The Finale,2019,True
3415,MOVIE,Ophelia,2019,False
3416,MOVIE,After We Collided,2020,False
3417,SHOW,The Devil Next Door,2019,True
3418,SHOW,Start-Up,2020,False
3419,MOVIE,The Last Blockbuster,2020,False
3420,MOVIE,In the Tall Grass,2019,False
3421,SHOW,Toy Boy,2019,False
3422,MOVIE,Paradise Hills,2019,False
3423,MOVIE,Dick Johnson Is Dead,2020,False
3424,MOVIE,American Murder: The Family Next Door,2020,True
3425,MOVIE,Rust Creek,2019,False
3426,SHOW,Middleditch & Schwartz,2020,False
3427,MOVIE,Showtime 1958,2020,False
3428,SHOW,The Twelve,2019,False
3429,SHOW,Paranormal,2020,False
3430,MOVIE,Eli,2019,False
3431,MOVIE,I Lost My Body,2019,True
3432,SHOW,The Ripper,2020,False
3433,SHOW,Equinox,2020,False
3434,SHOW,Teenage Bounty Hunters,2020,True
3435,MOVIE,Klaus,2019,True
3436,SHOW,GREAT PRETENDER,2020,False
3437,MOVIE,Fatima,2020,False
3438,MOVIE,Sword of Trust,2019,False
3439,SHOW,Northern Rescue,2019,False
3440,MOVIE,The Sleepover,2020,False
3441,SHOW,High Score,2020,False
3442,MOVIE,The Last Thing He Wanted,2020,False
3443,SHOW,Kipo and the Age of Wonderbeasts,2020,False
3444,MOVIE,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,False
3445,MOVIE,Lost Bullet,2020,False
3446,MOVIE,Vita & Virginia,2019,False
3447,MOVIE,The Vanished,2020,False
3448,SHOW,Unabomber: In His Own Words,2020,False
3449,SHOW,Garth Brooks: The Road I'm On,2019,False
3450,SHOW,Ares,2020,False
3451,MOVIE,The Reason I Jump,2020,False
3452,MOVIE,Children of the Sea,2019,False
